"step" "angle" "time" "temp" "altitude" "slope" "ruggedness" "dist_to_sea" "xutm" "yutm" "x" "y" "habitat" "ID"
"463" 572.931060425249 1.19574771175515 "19:00:00" 0 99.8000030517578 5.55111512312578e-17 0 781.405454508464 553137 8250518 -19.2364015476972 74.3378504559108 "Bareground" "M07"
"464" 117.183616602322 1.57279221320896 "20:00:00" -4 119.626668039958 0.188588321381725 4.29026613893407 564.597834879557 553646 8250781 -19.2192573030194 74.3400708022606 "Bareground" "M07"
"465" 234.183688586545 -1.34895750623891 "21:00:00" -8 139.746669514974 0.190963805651052 4.30170533370394 650.252522786458 553592 8250885 -19.2209455030784 74.3410170022776 "Bareground" "M07"
"466" 389.235147436611 0.479995835427877 "22:00:00" -8 131.694884389242 0.230672315540868 5.48029892793167 543.269489339193 553771 8251036 -19.2148567334113 74.3423217496514 "Bareground" "M07"
"467" 82.8552955459094 1.44319528968157 "23:00:00" -7 132.146669514974 0.261439135824078 6.32944121610854 584.984504530165 553919 8251396 -19.2095868513582 74.3455070852255 "Bareground" "M07"
"468" 9.8488578017961 -3.04216787379225 "00:00:00" -5 154.102333984375 0.262195093001615 6.33861365386524 665.584561360677 553847 8251437 -19.2119352598577 74.3458938000653 "Bareground" "M07"
"469" 2.23606797749979 3.09616937416822 "01:00:00" 0 151.483553534614 0.262341538692207 6.34054275928485 656.231906195747 553856 8251433 -19.211640580174 74.345855540775 "Bareground" "M07"
"470" 3.60555127546399 2.62244653934327 "02:00:00" 3 152.075998535156 0.262313178230019 6.34009501775517 658.389055175781 553854 8251434 -19.2117059535733 74.3458650383006 "Bareground" "M07"
"471" 2.23606797749979 0.519146114246523 "03:00:00" 7 151.282664591471 0.262261427001845 6.33938559358796 654.895085449219 553856 8251431 -19.2116425756036 74.3458376230871 "Bareground" "M07"
"472" 6.32455532033676 2.35619449019234 "04:00:00" 8 150.691108534071 0.262290144297174 6.33994445301044 652.731918674045 553858 8251430 -19.2115772023535 74.3458281255428 "Bareground" "M07"
"473" 1 1.24904577239825 "05:00:00" 10 151.784886949327 0.262461706227751 6.34227850783018 658.237137315538 553856 8251436 -19.2116375870209 74.3458824173068 "Bareground" "M07"
"474" 5.65685424949238 -0.785398163397448 "06:00:00" 11 152.031109449599 0.262427587282351 6.34179312511431 658.980002170139 553855 8251436 -19.2116707726152 74.3458826866504 "Bareground" "M07"
"475" 5 2.35619449019234 "07:00:00" 10 153.419999694824 0.262452226964326 6.34244372037662 664.61005859375 553851 8251440 -19.2117995244868 74.3459195993539 "Bareground" "M07"
"476" 33.1058907144937 2.70496549377625 "08:00:00" 9 152.914999389648 0.262250832634858 6.33920356271942 661.28681233724 553851 8251435 -19.2118045126304 74.3458748051305 "Bareground" "M07"
"477" 13.6014705087354 0.138128228227362 "09:00:00" 3 152.449996948242 0.264555023127251 6.38808630319774 671.846455891927 553865 8251465 -19.2113099775483 74.3461397994144 "Bareground" "M07"
"478" 127.011810474459 1.99560337544432 "10:00:00" -6 152.819330444336 0.265535747402297 6.40600529699945 678.250637613932 553869 8251478 -19.2111642590681 74.3462551867288 "Bareground" "M07"
"479" 184.06792224611 -0.153475344467563 "11:00:00" -9 182.28266418457 0.263329966608408 6.35429420307997 761.140277099609 553743 8251462 -19.2153616797197 74.3461457519384 "Bareground" "M07"
"480" 633.116892840493 -0.685570722769035 "12:00:00" -8 234.067999979655 0.310219580500549 7.28338685353549 915.181647949219 553559 8251467 -19.2214629996604 74.3462399184075 "Bareground" "M07"
"481" 11.4017542509914 -2.69510675256736 "13:00:00" -5 299.799987792969 0.0321519702546137 0.721836736434849 1543.24581298828 553080 8251881 -19.2369522415173 74.3500766654478 "Bareground" "M07"
"482" 1369.76822857007 1.93649910021146 "14:00:00" 1 299.799987792969 0.0295024385814058 0.662300379393923 1532.56626139323 553091 8251878 -19.2365900519535 74.3500468673203 "Bareground" "M07"
"483" 899.761079398303 0.659224242473049 "15:00:00" 0 399.799987792969 0 0 1810.08879801432 552955 8253241 -19.2397656075069 74.3622940247543 "Bareground" "M07"
"484" 385.478922899813 1.75965252846607 "16:00:00" -6 252.787997436523 0.253509492081473 6.1250694510555 2621.945234375 552336 8253894 -19.2596943055382 74.368307449963 "Bareground" "M07"
"485" 73.0616178304313 0.0922350535408447 "17:00:00" -10 191.70433207194 0.148560913538148 3.36915460172945 2716.09448242188 552111 8253581 -19.2674747189244 74.3655621080281 "Sparse_vegetated" "M07"
"486" 47.4341649025257 -0.434221558345744 "18:00:00" -11 180.91999613444 0.158054244537791 3.58351590220752 2733.24338758681 552074 8253518 -19.268765059208 74.3650073368183 "Sparse_vegetated" "M07"
"487" 103.4456378974 0.449702655730948 "19:00:00" -12 174.093337080214 0.151417007591511 3.4998794899359 2763.47411024306 552035 8253491 -19.2700869724881 74.3647756070538 "Sparse_vegetated" "M07"
"488" 2.23606797749979 0.0519013984581731 "20:00:00" -12 162.706666124132 0.13833285828953 3.2982286151187 2790.65347167969 551984 8253401 -19.2718683669289 74.3639825690021 "Sparse_vegetated" "M07"
"489" 3 2.0344439357957 "21:00:00" -7 162.469999643962 0.138335378699253 3.29880427321755 2791.16474853516 551983 8253399 -19.2719035215937 74.3639649110631 "Sparse_vegetated" "M07"
"490" 2.23606797749979 -2.67794504458899 "22:00:00" -7 162.859999491374 0.138315079331647 3.29813372922902 2788.24456054688 551986 8253399 -19.271803849398 74.363964130156 "Sparse_vegetated" "M07"
"491" 3.16227766016838 -2.35619449019234 "23:00:00" -6 162.546666327582 0.138326489220311 3.29875683027271 2789.96029296875 551984 8253398 -19.2718712628249 74.3639556916476 "Sparse_vegetated" "M07"
"492" 9.8488578017961 -2.40161776961392 "00:00:00" -4 162.836666107178 0.138324409492562 3.29794953727091 2789.68023681641 551985 8253401 -19.2718351428266 74.3639823086994 "Sparse_vegetated" "M07"
"493" 72.4223722339996 -2.29767152345099 "01:00:00" -7 162.876665886773 0.138309359771759 3.29966804300314 2783.70413574219 551989 8253392 -19.2717109349206 74.3639006353819 "Sparse_vegetated" "M07"
"494" 52.6307894677631 0.986359159641493 "02:00:00" -12 155.180000813802 0.137778376636803 3.2865270805359 2855.91725260417 551920 8253414 -19.2739821782273 74.3641156866335 "Sparse_vegetated" "M07"
"495" 37.3630833845388 -1.9775577690211 "03:00:00" -15 148.190001068115 0.138101180983337 3.28811449135051 2888.57474934896 551879 8253381 -19.2753761707576 74.3638306902505 "Sparse_vegetated" "M07"
"496" 65.2533524043018 -2.10530706071636 "04:00:00" -15 148.809996490479 0.138128241038374 3.29054835109078 2906.25145914714 551869 8253417 -19.2756737353164 74.36415581662 "Sparse_vegetated" "M07"
"497" 15.2315462117278 -0.141327902702046 "05:00:00" -15 155.993335639106 0.137778319543501 3.28152601242067 2841.06013997396 551932 8253400 -19.2735969861271 74.3639871387217 "Sparse_vegetated" "M07"
"498" 1 -2.73670086730471 "06:00:00" -15 157.473334350586 0.137778248569601 3.27569143295289 2826.05345703125 551946 8253394 -19.2731376357903 74.3639297429281 "Sparse_vegetated" "M07"
"499" 8.60232526704263 -0.620249485982821 "07:00:00" -11 157.346667650011 0.137778253435658 3.27610818862916 2827.02779947917 551945 8253394 -19.2731708598065 74.3639300030346 "Sparse_vegetated" "M07"
"500" 8.48528137423857 2.97644397617517 "08:00:00" -9 156.72000193278 0.137778290865719 3.27902547836305 2834.98629557292 551938 8253399 -19.273398605738 74.3639766192669 "Sparse_vegetated" "M07"
"501" 2 2.35619449019234 "09:00:00" -10 157.166667480469 0.1377782574295 3.27652494430543 2827.77426269531 551944 8253393 -19.2732050483744 74.3639213040116 "Sparse_vegetated" "M07"
"502" 47.6340214552582 -2.46029442830194 "10:00:00" -11 157.273334418403 0.13777825917393 3.27652494430543 2828.23002115885 551944 8253395 -19.2732031192722 74.3639392222606 "Sparse_vegetated" "M07"
"503" 137.568164921976 1.48354901839699 "11:00:00" -14 159.2008919949 0.137797664298615 3.27760412760425 2790.83109483507 551974 8253358 -19.2722421069227 74.3635999295949 "Sparse_vegetated" "M07"
"504" 143.784561062723 2.65205464195509 "12:00:00" -14 177.846665445964 0.138189736260866 3.28932839696875 2697.84796549479 552088 8253435 -19.2683801798922 74.364260080186 "Bareground" "M07"
"505" 9.21954445729289 0.604113366872437 "13:00:00" -16 158.733337402344 0.137778276974195 3.27610818862916 2832.95471191406 551945 8253420 -19.273145780618 74.3641629402634 "Sparse_vegetated" "M07"
"506" 173.692256591939 -0.355920217531653 "14:00:00" -15 157.520004475911 0.137778300968707 3.27902547836305 2838.39742838542 551938 8253414 -19.2733841389301 74.3641110061462 "Sparse_vegetated" "M07"
"507" 55.4436651025164 2.91547872627375 "15:00:00" -15 133.390003967285 0.137778266337911 3.2795368394354 2984.72917480469 551775 8253354 -19.2788574146646 74.3636157823802 "Sparse_vegetated" "M07"
"508" 4.47213595499958 2.55135291730902 "16:00:00" -13 140.820001051161 0.137819860316862 3.27694944025037 2932.25803222656 551830 8253361 -19.2770233889781 74.3636642302109 "Sparse_vegetated" "M07"
"509" 5.8309518948453 3.06482076232002 "17:00:00" -11 140.420000915527 0.137778247631159 3.27569143295289 2936.59132324219 551826 8253363 -19.2771543584656 74.3636831865517 "Sparse_vegetated" "M07"
"510" 1.4142135623731 -0.244978663126864 "18:00:00" -10 140.893334452311 0.137835726383129 3.27804635158118 2931.06973470052 551831 8253360 -19.2769911278641 74.3636550115424 "Sparse_vegetated" "M07"
"511" 5 0.785398163397448 "19:00:00" -9 140.968001098633 0.137850367314417 3.27907589302065 2929.89110677083 551832 8253359 -19.2769588667872 74.3636457928691 "Sparse_vegetated" "M07"
"512" 59.6657355607052 0.690446457054692 "20:00:00" -8 141.601890530056 0.137933466222682 3.28283594474791 2924.99693223741 551837 8253359 -19.2767927493292 74.3636444951404 "Sparse_vegetated" "M07"
"513" 84.8528137423857 -0.548549402450528 "21:00:00" -14 149.553334554036 0.13788882774219 3.27888283285991 2888.15082763672 551883 8253397 -19.275227860731 74.3639729972688 "Sparse_vegetated" "M07"
"514" 57.2450871254468 -2.9451660856847 "22:00:00" -15 160.933331247965 0.138208774510074 3.2911155494838 2809.03768798828 551967 8253409 -19.2724254569214 74.3640586663484 "Sparse_vegetated" "M07"
"515" 77.3692445355388 0.131104268935208 "23:00:00" -15 152.990005493164 0.137780988366306 3.28534876844825 2857.31909179688 551913 8253390 -19.2742378848133 74.3639024872834 "Sparse_vegetated" "M07"
"516" 13.6014705087354 -0.170928959858288 "00:00:00" -15 142.286668904622 0.138011080844003 3.28704356303738 2917.34243164062 551844 8253355 -19.2765640355596 74.3636068415478 "Sparse_vegetated" "M07"
"517" 5 -2.51279636717436 "01:00:00" -13 140.424333292643 0.137817916729847 3.28054413142738 2929.27159749349 551831 8253351 -19.2769997895859 74.3635743792589 "Sparse_vegetated" "M07"
